timestamp,open,high,low,close,volume
2019-07-01 10:45:00,228.7550,229.4000,228.5800,229.2300,108304
2019-07-01 10:40:00,229.0900,229.3000,228.6600,228.7100,95176
2019-07-01 10:35:00,229.4400,229.7400,228.4608,229.0926,245257
2019-07-01 10:30:00,229.4800,229.9300,229.2255,229.3600,121657
2019-07-01 10:25:00,229.7476,229.9900,229.3000,229.4600,152260
2019-07-01 10:20:00,229.7200,230.6000,229.5100,229.7900,196525
2019-07-01 10:15:00,230.7100,231.0000,229.1200,229.7600,296387
2019-07-01 10:10:00,231.7425,232.3600,230.5600,230.6600,212179
2019-07-01 10:05:00,231.9000,232.6000,231.2450,231.7900,175726
2019-07-01 10:00:00,231.6600,233.0995,231.5798,231.7691,428730
2019-07-01 09:55:00,229.2200,232.2500,229.0100,231.6600,425115
2019-07-01 09:50:00,230.3900,230.4000,228.7373,229.0800,234087
2019-07-01 09:45:00,228.9900,230.9800,228.9900,230.1200,187232
2019-07-01 09:40:00,228.5300,229.9714,228.0400,229.0600,244613
2019-07-01 09:35:00,230.2100,231.5000,228.1300,228.5500,712285
2019-06-28 16:00:00,223.2800,223.7400,223.2700,223.4600,419193
2019-06-28 15:55:00,223.9600,224.0200,222.8300,223.2700,228336
2019-06-28 15:50:00,224.4500,224.4850,223.7600,223.9500,163593
2019-06-28 15:45:00,224.6616,224.7300,224.4300,224.4500,81792
2019-06-28 15:40:00,224.6200,224.7500,224.4300,224.6700,76636
2019-06-28 15:35:00,224.5600,224.7400,224.5000,224.6700,84949
2019-06-28 15:30:00,224.3300,224.6900,224.2900,224.5550,79115
2019-06-28 15:25:00,224.3284,224.4800,224.2300,224.3400,71719
2019-06-28 15:20:00,224.1550,224.4200,224.0300,224.3000,65421
